Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68448;0,03564;0,68483;0,02520;0,68520;0,04361;0,68409;0,05039;
0,68482;0,03564;0,68513;0,02520;0,68551;0,04361;0,68443;0,05039;
0,68513;0,03564;0,68536;0,02520;0,68577;0,04361;0,68472;0,05039;
0,68536;0,03564;0,68552;0,02520;0,68598;0,04361;0,68493;0,05039;
0,68551;0,03564;0,68579;0,02520;0,68621;0,04361;0,68513;0,05039;
0,68579;0,03564;0,68607;0,02520;0,68648;0,04361;0,68543;0,05039;
0,68607;0,03564;0,68624;0,02520;0,68670;0,04361;0,68560;0,05039;
0,68624;0,03564;0,68641;0,02520;0,68686;0,04361;0,68577;0,05039;
0,68641;0,03564;0,68652;0,02520;0,68697;0,04361;0,68586;0,05039;
0,68652;0,03564;0,68659;0,02520;0,68705;0,04361;0,68597;0,05039;
0,68659;0,03564;0,68664;0,02520;0,68710;0,04361;0,68607;0,05039;
0,68664;0,03564;0,68658;0,02520;0,68711;0,04361;0,68604;0,05039;
0,68658;0,03564;0,68653;0,02520;0,68706;0,04361;0,68602;0,05039;
0,68650;0,03564;0,68648;0,02520;0,68700;0,04361;0,68596;0,05039;
0,68646;0,03564;0,68644;0,02520;0,68695;0,04361;0,68596;0,05039;
0,68642;0,03564;0,68638;0,02520;0,68688;0,04361;0,68590;0,05039;
0,68636;0,03564;0,68628;0,02520;0,68681;0,04361;0,68583;0,05039;
0,68626;0,03564;0,68624;0,02520;0,68672;0,04361;0,68575;0,05039;
0,68622;0,03564;0,68617;0,02520;0,68664;0,04361;0,68567;0,05039;
0,68615;0,03564;0,68615;0,02520;0,68660;0,04361;0,68566;0,05039;
0,68613;0,03564;0,68619;0,02520;0,68662;0,04361;0,68567;0,05039;
0,68618;0,03564;0,68622;0,02520;0,68667;0,04361;0,68574;0,05039;
0,68621;0,03564;0,68623;0,02520;0,68666;0,04361;0,68575;0,05039;
0,68623;0,03564;0,68621;0,02520;0,68672;0,04361;0,68576;0,05039;
0,68620;0,03564;0,68611;0,02520;0,68668;0,04361;0,68570;0,05039;
0,68610;0,03564;0,68601;0,02520;0,68656;0,04361;0,68563;0,05039;
0,68601;0,03564;0,68588;0,02520;0,68647;0,04361;0,68554;0,05039;
0,68588;0,03564;0,68567;0,02520;0,68631;0,04361;0,68535;0,05039;
0,68566;0,03564;0,68541;0,02520;0,68610;0,04361;0,68508;0,05039;
0,68540;0,03564;0,68522;0,02520;0,68588;0,04361;0,68482;0,05039;
0,68520;0,03564;0,68491;0,02520;0,68564;0,04361;0,68453;0,05039;
0,68490;0,03564;0,68452;0,02520;0,68530;0,04361;0,68417;0,05039;
0,68451;0,03564;0,68403;0,02520;0,68488;0,04361;0,68371;0,05039;
0,68402;0,03564;0,68364;0,02520;0,68442;0,04361;0,68328;0,05039;
0,68363;0,03564;0,68337;0,02520;0,68407;0,04361;0,68295;0,05039;
0,68336;0,03564;0,68313;0,02520;0,68379;0,04361;0,68272;0,05039;
0,68312;0,03564;0,68294;0,02520;0,68354;0,04361;0,68250;0,05039;
0,68279;0,03564;0,68271;0,02520;0,68332;0,04361;0,68223;0,05039;
0,68260;0,03564;0,68251;0,02520;0,68313;0,04361;0,68203;0,05039;
0,68241;0,03564;0,68225;0,02520;0,68289;0,04361;0,68182;0,05039;
0,68215;0,03564;0,68193;0,02520;0,68261;0,04361;0,68152;0,05039;
0,68184;0,03564;0,68175;0,02520;0,68237;0,04361;0,68125;0,05039;
0,68167;0,03564;0,68161;0,02520;0,68220;0,04361;0,68111;0,05039;
0,68154;0,03564;0,68146;0,02520;0,68205;0,04361;0,68100;0,05039;
0,68140;0,03564;0,68130;0,02520;0,68187;0,04361;0,68088;0,05039;
