<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2022.08.17	11:10:04.146	134.846	134.846			6
2022.08.17	11:10:04.248	134.847	134.847			6
2022.08.17	11:10:04.442	134.848	134.848			6
2022.08.17	11:10:04.748	134.847	134.847			6
2022.08.17	11:10:05.103	134.846	134.846			6
2022.08.17	11:10:05.218	134.842	134.842			6
2022.08.17	11:10:05.405	134.841	134.841			6
2022.08.17	11:10:05.607	134.840	134.840			6
2022.08.17	11:10:05.728	134.841	134.841			6
2022.08.17	11:10:06.464	134.840	134.840			6
2022.08.17	11:10:07.315	134.842	134.842			6
2022.08.17	11:10:07.453	134.840	134.840			6
2022.08.17	11:10:07.569	134.841	134.841			6
2022.08.17	11:10:07.668	134.842	134.842			6
2022.08.17	11:10:07.770	134.840	134.840			6
2022.08.17	11:10:08.182	134.841	134.841			6
2022.08.17	11:10:08.297	134.840	134.840			6
2022.08.17	11:10:08.422	134.841	134.841			6
2022.08.17	11:10:08.758	134.838	134.838			6
2022.08.17	11:10:08.855	134.837	134.837			6
2022.08.17	11:10:09.044	134.838	134.838			6
2022.08.17	11:10:09.154	134.837	134.837			6
2022.08.17	11:10:09.276	134.838	134.838			6
2022.08.17	11:10:09.383	134.839	134.839			6
2022.08.17	11:10:09.485	134.840	134.840			6
2022.08.17	11:10:09.577	134.842	134.842			6
2022.08.17	11:10:09.782	134.845	134.845			6
2022.08.17	11:10:10.230	134.842	134.842			6
2022.08.17	11:10:10.444	134.841	134.841			6
2022.08.17	11:10:10.867	134.842	134.842			6
2022.08.17	11:10:10.985	134.841	134.841			6
2022.08.17	11:10:11.080	134.842	134.842			6
2022.08.17	11:10:11.384	134.841	134.841			6
2022.08.17	11:10:11.592	134.840	134.840			6
2022.08.17	11:10:11.712	134.842	134.842			6
2022.08.17	11:10:11.847	134.844	134.844			6
2022.08.17	11:10:12.047	134.843	134.843			6
2022.08.17	11:10:12.242	134.844	134.844			6
2022.08.17	11:10:12.345	134.843	134.843			6
2022.08.17	11:10:12.449	134.842	134.842			6
2022.08.17	11:10:12.695	134.841	134.841			6
2022.08.17	11:10:12.793	134.842	134.842			6
2022.08.17	11:10:13.096	134.841	134.841			6
2022.08.17	11:10:13.198	134.842	134.842			6
2022.08.17	11:10:15.764	134.837	134.837			6
2022.08.17	11:10:15.867	134.838	134.838			6
2022.08.17	11:10:16.116	134.839	134.839			6
2022.08.17	11:10:16.206	134.838	134.838			6
2022.08.17	11:10:16.410	134.837	134.837			6
2022.08.17	11:10:16.666	134.838	134.838			6
2022.08.17	11:10:16.738	134.836	134.836			6
2022.08.17	11:10:16.746	134.837	134.837			6
2022.08.17	11:10:16.845	134.839	134.839			6
2022.08.17	11:10:16.965	134.841	134.841			6
2022.08.17	11:10:17.174	134.840	134.840			6
2022.08.17	11:10:17.276	134.837	134.837			6
2022.08.17	11:10:17.371	134.836	134.836			6
2022.08.17	11:10:17.467	134.837	134.837			6
2022.08.17	11:10:17.575	134.836	134.836			6
2022.08.17	11:10:17.694	134.837	134.837			6
2022.08.17	11:10:17.816	134.838	134.838			6
2022.08.17	11:10:17.918	134.837	134.837			6
2022.08.17	11:10:18.013	134.838	134.838			6
2022.08.17	11:10:18.122	134.839	134.839			6
2022.08.17	11:10:18.221	134.838	134.838			6
2022.08.17	11:10:18.316	134.839	134.839			6
2022.08.17	11:10:18.771	134.838	134.838			6
2022.08.17	11:10:19.079	134.841	134.841			6
2022.08.17	11:10:19.175	134.840	134.840			6
2022.08.17	11:10:19.279	134.843	134.843			6
2022.08.17	11:10:19.525	134.842	134.842			6
2022.08.17	11:10:19.623	134.843	134.843			6
2022.08.17	11:10:20.582	134.845	134.845			6
2022.08.17	11:10:20.780	134.846	134.846			6
2022.08.17	11:10:20.880	134.845	134.845			6
2022.08.17	11:10:21.233	134.846	134.846			6
2022.08.17	11:10:21.327	134.847	134.847			6
2022.08.17	11:10:21.534	134.846	134.846			6
2022.08.17	11:10:21.636	134.845	134.845			6
2022.08.17	11:10:21.836	134.847	134.847			6
2022.08.17	11:10:22.093	134.848	134.848			6
2022.08.17	11:10:22.286	134.847	134.847			6
2022.08.17	11:10:22.381	134.848	134.848			6
2022.08.17	11:10:22.482	134.847	134.847			6
2022.08.17	11:10:23.138	134.848	134.848			6
2022.08.17	11:10:23.790	134.847	134.847			6
2022.08.17	11:10:23.982	134.846	134.846			6
2022.08.17	11:10:24.083	134.847	134.847			6
2022.08.17	11:10:24.517	134.848	134.848			6
2022.08.17	11:10:24.643	134.847	134.847			6
2022.08.17	11:10:24.769	134.848	134.848			6
2022.08.17	11:10:25.592	134.846	134.846			6
2022.08.17	11:10:25.703	134.843	134.843			6
2022.08.17	11:10:25.797	134.846	134.846			6
2022.08.17	11:10:25.896	134.845	134.845			6
2022.08.17	11:10:26.098	134.846	134.846			6
2022.08.17	11:10:26.222	134.845	134.845			6
2022.08.17	11:10:26.748	134.844	134.844			6
2022.08.17	11:10:26.853	134.845	134.845			6
2022.08.17	11:10:26.951	134.846	134.846			6
2022.08.17	11:10:27.696	134.845	134.845			6
2022.08.17	11:10:27.805	134.846	134.846			6
2022.08.17	11:10:27.927	134.845	134.845			6
2022.08.17	11:10:28.152	134.846	134.846			6
2022.08.17	11:10:28.279	134.845	134.845			6
2022.08.17	11:10:28.372	134.846	134.846			6
2022.08.17	11:10:28.480	134.844	134.844			6
2022.08.17	11:10:28.904	134.843	134.843			6
2022.08.17	11:10:29.106	134.845	134.845			6
2022.08.17	11:10:29.308	134.846	134.846			6
2022.08.17	11:10:29.405	134.844	134.844			6
2022.08.17	11:10:29.519	134.843	134.843			6
2022.08.17	11:10:30.158	134.842	134.842			6
2022.08.17	11:10:30.258	134.843	134.843			6
2022.08.17	11:10:30.826	134.842	134.842			6
2022.08.17	11:10:30.927	134.838	134.838			6
2022.08.17	11:10:31.018	134.830	134.830			6
2022.08.17	11:10:31.121	134.827	134.827			6
2022.08.17	11:10:31.221	134.826	134.826			6
2022.08.17	11:10:31.468	134.825	134.825			6
2022.08.17	11:10:31.666	134.824	134.824			6
2022.08.17	11:10:31.966	134.825	134.825			6
2022.08.17	11:10:32.067	134.827	134.827			6
2022.08.17	11:10:32.320	134.829	134.829			6
2022.08.17	11:10:32.420	134.828	134.828			6
2022.08.17	11:10:32.825	134.827	134.827			6
2022.08.17	11:10:34.318	134.823	134.823			6
2022.08.17	11:10:34.522	134.827	134.827			6
2022.08.17	11:10:34.875	134.824	134.824			6
2022.08.17	11:10:35.066	134.823	134.823			6
2022.08.17	11:10:35.371	134.822	134.822			6
2022.08.17	11:10:35.488	134.823	134.823			6
2022.08.17	11:10:35.821	134.824	134.824			6
2022.08.17	11:10:35.923	134.826	134.826			6
2022.08.17	11:10:36.327	134.827	134.827			6
2022.08.17	11:10:36.980	134.830	134.830			6
2022.08.17	11:10:37.189	134.829	134.829			6
2022.08.17	11:10:37.529	134.828	134.828			6
2022.08.17	11:10:40.486	134.829	134.829			6
2022.08.17	11:10:40.584	134.827	134.827			6
2022.08.17	11:10:41.231	134.828	134.828			6
2022.08.17	11:10:42.083	134.827	134.827			6
2022.08.17	11:10:43.078	134.828	134.828			6
2022.08.17	11:10:43.270	134.827	134.827			6
2022.08.17	11:10:43.385	134.828	134.828			6
2022.08.17	11:10:43.484	134.827	134.827			6
2022.08.17	11:10:43.886	134.828	134.828			6
2022.08.17	11:10:43.995	134.827	134.827			6
2022.08.17	11:10:44.109	134.828	134.828			6
2022.08.17	11:10:44.239	134.827	134.827			6
2022.08.17	11:10:44.968	134.828	134.828			6
2022.08.17	11:10:45.091	134.827	134.827			6
2022.08.17	11:10:45.386	134.828	134.828			6
2022.08.17	11:10:45.485	134.829	134.829			6
2022.08.17	11:10:45.942	134.827	134.827			6
2022.08.17	11:10:46.041	134.828	134.828			6
2022.08.17	11:10:46.235	134.827	134.827			6
2022.08.17	11:10:46.337	134.829	134.829			6
2022.08.17	11:10:46.547	134.832	134.832			6
2022.08.17	11:10:46.668	134.830	134.830			6
2022.08.17	11:10:46.795	134.834	134.834			6
2022.08.17	11:10:47.198	134.833	134.833			6
2022.08.17	11:10:47.295	134.834	134.834			6
2022.08.17	11:10:47.528	134.833	134.833			6
2022.08.17	11:10:47.646	134.831	134.831			6
2022.08.17	11:10:47.939	134.832	134.832			6
2022.08.17	11:10:48.142	134.831	134.831			6
2022.08.17	11:10:49.543	134.830	134.830			6
2022.08.17	11:10:49.742	134.831	134.831			6
2022.08.17	11:10:50.196	134.828	134.828			6
2022.08.17	11:10:50.293	134.827	134.827			6
2022.08.17	11:10:50.692	134.828	134.828			6
2022.08.17	11:10:50.924	134.829	134.829			6
2022.08.17	11:10:51.252	134.828	134.828			6
2022.08.17	11:10:52.000	134.827	134.827			6
2022.08.17	11:10:52.107	134.824	134.824			6
2022.08.17	11:10:52.201	134.825	134.825			6
2022.08.17	11:10:52.498	134.824	134.824			6
2022.08.17	11:10:55.063	134.819	134.819			6
2022.08.17	11:10:55.190	134.820	134.820			6
2022.08.17	11:10:55.408	134.823	134.823			6
2022.08.17	11:10:55.508	134.824	134.824			6
2022.08.17	11:10:55.606	134.825	134.825			6
2022.08.17	11:10:55.803	134.824	134.824			6
2022.08.17	11:10:55.904	134.826	134.826			6
2022.08.17	11:10:56.034	134.825	134.825			6
2022.08.17	11:10:56.255	134.826	134.826			6
2022.08.17	11:10:56.387	134.825	134.825			6
2022.08.17	11:10:56.453	134.826	134.826			6
2022.08.17	11:10:56.657	134.825	134.825			6
2022.08.17	11:10:56.758	134.826	134.826			6
2022.08.17	11:10:56.881	134.825	134.825			6
2022.08.17	11:10:57.003	134.826	134.826			6
2022.08.17	11:10:57.110	134.829	134.829			6
2022.08.17	11:10:57.210	134.828	134.828			6
2022.08.17	11:10:58.059	134.827	134.827			6
2022.08.17	11:11:00.074	134.827				2
2022.08.17	11:11:00.295	134.829	134.829			6
2022.08.17	11:11:00.516	134.827	134.827			6
2022.08.17	11:11:00.714	134.824	134.824			6
2022.08.17	11:11:00.817	134.823	134.823			6
2022.08.17	11:11:01.017	134.822	134.822			6
2022.08.17	11:11:01.152	134.824	134.824			6
2022.08.17	11:11:02.220	134.825	134.825			6
2022.08.17	11:11:02.325	134.824	134.824			6
2022.08.17	11:11:03.170	134.825	134.825			6
2022.08.17	11:11:03.271	134.824	134.824			6
2022.08.17	11:11:03.478	134.825	134.825			6
2022.08.17	11:11:03.578	134.824	134.824			6
2022.08.17	11:11:04.790	134.825	134.825			6
2022.08.17	11:11:04.889	134.823	134.823			6
2022.08.17	11:11:04.990	134.826	134.826			6
2022.08.17	11:11:05.283	134.825	134.825			6
2022.08.17	11:11:05.408	134.826	134.826			6
2022.08.17	11:11:05.531	134.828	134.828			6
2022.08.17	11:11:05.743	134.826	134.826			6
2022.08.17	11:11:05.847	134.825	134.825			6
2022.08.17	11:11:05.943	134.826	134.826			6
2022.08.17	11:11:06.040	134.825	134.825			6
2022.08.17	11:11:06.142	134.826	134.826			6
2022.08.17	11:11:08.835	134.825	134.825			6
2022.08.17	11:11:09.062	134.823	134.823			6
2022.08.17	11:11:09.161	134.821	134.821			6
2022.08.17	11:11:09.253	134.820	134.820			6
2022.08.17	11:11:09.358	134.821	134.821			6
2022.08.17	11:11:09.452	134.823	134.823			6
2022.08.17	11:11:09.910	134.824	134.824			6
2022.08.17	11:11:10.007	134.825	134.825			6
2022.08.17	11:11:12.567	134.827	134.827			6
2022.08.17	11:11:12.668	134.828	134.828			6
2022.08.17	11:11:12.772	134.825	134.825			6
2022.08.17	11:11:12.872	134.824	134.824			6
2022.08.17	11:11:13.109	134.823	134.823			6
2022.08.17	11:11:13.221	134.824	134.824			6
2022.08.17	11:11:13.624	134.823	134.823			6
2022.08.17	11:11:13.724	134.824	134.824			6
2022.08.17	11:11:13.958	134.823	134.823			6
2022.08.17	11:11:14.285	134.824	134.824			6
2022.08.17	11:11:14.384	134.823	134.823			6
2022.08.17	11:11:14.481	134.824	134.824			6
2022.08.17	11:11:14.576	134.823	134.823			6
2022.08.17	11:11:15.879	134.822	134.822			6
2022.08.17	11:11:16.089	134.823	134.823			6
2022.08.17	11:11:17.493	134.824	134.824			6
2022.08.17	11:11:17.694	134.823	134.823			6
2022.08.17	11:11:17.789	134.822	134.822			6
2022.08.17	11:11:17.988	134.823	134.823			6
2022.08.17	11:11:18.097	134.820	134.820			6
2022.08.17	11:11:20.161	134.821	134.821			6
2022.08.17	11:11:20.455	134.820	134.820			6
2022.08.17	11:11:20.651	134.821	134.821			6
2022.08.17	11:11:20.903	134.820	134.820			6
2022.08.17	11:11:21.511	134.821	134.821			6
2022.08.17	11:11:21.644	134.822	134.822			6
2022.08.17	11:11:21.961	134.821	134.821			6
2022.08.17	11:11:23.577	134.819	134.819			6
2022.08.17	11:11:23.766	134.818	134.818			6
2022.08.17	11:11:25.686	134.820	134.820			6
2022.08.17	11:11:25.781	134.819	134.819			6
2022.08.17	11:11:25.908	134.820	134.820			6
2022.08.17	11:11:26.330	134.819	134.819			6
2022.08.17	11:11:27.490	134.821	134.821			6
2022.08.17	11:11:28.039	134.820	134.820			6
2022.08.17	11:11:28.586	134.821	134.821			6
2022.08.17	11:11:28.692	134.820	134.820			6
2022.08.17	11:11:28.787	134.821	134.821			6
2022.08.17	11:11:28.988	134.820	134.820			6
2022.08.17	11:11:29.199	134.821	134.821			6
2022.08.17	11:11:29.328	134.820	134.820			6
2022.08.17	11:11:29.453	134.821	134.821			6
2022.08.17	11:11:29.544	134.820	134.820			6
2022.08.17	11:11:29.742	134.819	134.819			6
2022.08.17	11:11:29.949	134.820	134.820			6
2022.08.17	11:11:30.049	134.819	134.819			6
2022.08.17	11:11:31.259	134.821	134.821			6
2022.08.17	11:11:31.890	134.820	134.820			6
2022.08.17	11:11:32.110	134.821	134.821			6
2022.08.17	11:11:32.304	134.820	134.820			6
2022.08.17	11:11:32.964	134.821	134.821			6
2022.08.17	11:11:33.824	134.820	134.820			6
2022.08.17	11:11:33.915	134.821	134.821			6
2022.08.17	11:11:34.143	134.819	134.819			6
2022.08.17	11:11:34.577	134.820	134.820			6
2022.08.17	11:11:34.671	134.819	134.819			6
2022.08.17	11:11:34.795	134.818	134.818			6
2022.08.17	11:11:34.872	134.819	134.819			6
2022.08.17	11:11:35.080	134.818	134.818			6
2022.08.17	11:11:35.182	134.819	134.819			6
2022.08.17	11:11:35.469	134.821	134.821			6
2022.08.17	11:11:35.537	134.819	134.819			6
2022.08.17	11:11:35.642	134.821	134.821			6
2022.08.17	11:11:35.732	134.823	134.823			6
2022.08.17	11:11:35.833	134.828	134.828			6
2022.08.17	11:11:35.924	134.831	134.831			6
2022.08.17	11:11:36.040	134.830	134.830			6
2022.08.17	11:11:36.155	134.832	134.832			6
2022.08.17	11:11:36.282	134.835	134.835			6
2022.08.17	11:11:36.582	134.836	134.836			6
2022.08.17	11:11:36.687	134.837	134.837			6
2022.08.17	11:11:36.782	134.839	134.839			6
2022.08.17	11:11:37.010	134.840	134.840			6
2022.08.17	11:11:37.233	134.843	134.843			6
2022.08.17	11:11:37.433	134.842	134.842			6
2022.08.17	11:11:37.540	134.843	134.843			6
2022.08.17	11:11:37.862	134.844	134.844			6
2022.08.17	11:11:37.984	134.843	134.843			6
2022.08.17	11:11:38.396	134.844	134.844			6
2022.08.17	11:11:38.493	134.843	134.843			6
2022.08.17	11:11:38.595	134.844	134.844			6
2022.08.17	11:11:38.722	134.843	134.843			6
2022.08.17	11:11:38.946	134.844	134.844			6
2022.08.17	11:11:39.054	134.843	134.843			6
2022.08.17	11:11:39.148	134.844	134.844			6
2022.08.17	11:11:39.584	134.845	134.845			6
2022.08.17	11:11:39.703	134.842	134.842			6
2022.08.17	11:11:39.796	134.844	134.844			6
2022.08.17	11:11:40.090	134.843	134.843			6
2022.08.17	11:11:40.579	134.842	134.842			6
2022.08.17	11:11:40.647	134.843	134.843			6
2022.08.17	11:11:41.812	134.842	134.842			6
2022.08.17	11:11:41.904	134.840	134.840			6
2022.08.17	11:11:42.013	134.839	134.839			6
2022.08.17	11:11:42.141	134.840	134.840			6
2022.08.17	11:11:42.357	134.841	134.841			6
2022.08.17	11:11:42.561	134.840	134.840			6
2022.08.17	11:11:42.664	134.841	134.841			6
2022.08.17	11:11:42.759	134.839	134.839			6
2022.08.17	11:11:42.867	134.840	134.840			6
2022.08.17	11:11:42.995	134.841	134.841			6
2022.08.17	11:11:43.729	134.840	134.840			6
2022.08.17	11:11:43.847	134.841	134.841			6
2022.08.17	11:11:44.064	134.840	134.840			6
2022.08.17	11:11:44.175	134.841	134.841			6
2022.08.17	11:11:45.563	134.840	134.840			6
2022.08.17	11:11:45.683	134.841	134.841			6
2022.08.17	11:11:45.983	134.842	134.842			6
2022.08.17	11:11:46.919	134.841	134.841			6
2022.08.17	11:11:47.681	134.842	134.842			6
2022.08.17	11:11:47.781	134.841	134.841			6
2022.08.17	11:11:48.332	134.842	134.842			6
2022.08.17	11:11:49.390	134.841	134.841			6
2022.08.17	11:11:49.491	134.842	134.842			6
2022.08.17	11:11:50.049	134.844	134.844			6
2022.08.17	11:11:50.145	134.845	134.845			6
2022.08.17	11:11:50.459	134.846	134.846			6
2022.08.17	11:11:50.801	134.845	134.845			6
2022.08.17	11:11:50.898	134.847	134.847			6
2022.08.17	11:11:51.206	134.849	134.849			6
2022.08.17	11:11:51.303	134.852	134.852			6
2022.08.17	11:11:51.412	134.851	134.851			6
2022.08.17	11:11:51.533	134.852	134.852			6
2022.08.17	11:11:51.654	134.854	134.854			6
2022.08.17	11:11:52.707	134.855	134.855			6
2022.08.17	11:11:52.803	134.854	134.854			6
2022.08.17	11:11:53.011	134.855	134.855			6
2022.08.17	11:11:54.101	134.851	134.851			6
2022.08.17	11:11:54.319	134.854	134.854			6
2022.08.17	11:11:54.428	134.860	134.860			6
2022.08.17	11:11:54.530	134.857	134.857			6
2022.08.17	11:11:54.727	134.856	134.856			6
2022.08.17	11:11:54.825	134.857	134.857			6
2022.08.17	11:11:55.174	134.856	134.856			6
2022.08.17	11:11:55.381	134.857	134.857			6
2022.08.17	11:11:55.481	134.858	134.858			6
2022.08.17	11:11:55.679	134.859	134.859			6
2022.08.17	11:11:56.038	134.860	134.860			6
2022.08.17	11:11:56.155	134.859	134.859			6
2022.08.17	11:11:56.234	134.861	134.861			6
2022.08.17	11:11:56.436	134.860	134.860			6
2022.08.17	11:11:56.670	134.861	134.861			6
2022.08.17	11:11:56.787	134.860	134.860			6
2022.08.17	11:11:56.883	134.859	134.859			6
2022.08.17	11:11:56.991	134.861	134.861			6
2022.08.17	11:11:57.089	134.859	134.859			6
2022.08.17	11:11:57.188	134.860	134.860			6
2022.08.17	11:11:57.521	134.858	134.858			6
2022.08.17	11:11:57.845	134.859	134.859			6
2022.08.17	11:11:57.944	134.860	134.860			6
2022.08.17	11:11:58.598	134.856	134.856			6
2022.08.17	11:11:58.688	134.857	134.857			6
2022.08.17	11:12:00.503	134.859	134.859			6
2022.08.17	11:12:00.602	134.860	134.860			6
2022.08.17	11:12:00.809	134.859	134.859			6
2022.08.17	11:12:00.929	134.860	134.860			6
2022.08.17	11:12:01.449	134.861	134.861			6
2022.08.17	11:12:01.547	134.860	134.860			6
2022.08.17	11:12:01.657	134.859	134.859			6
2022.08.17	11:12:01.777	134.861	134.861			6
2022.08.17	11:12:01.915	134.856	134.856			6
2022.08.17	11:12:02.010	134.857	134.857			6
2022.08.17	11:12:02.110	134.856	134.856			6
2022.08.17	11:12:02.309	134.855	134.855			6
2022.08.17	11:12:02.863	134.856	134.856			6
2022.08.17	11:12:03.718	134.855	134.855			6
2022.08.17	11:12:04.569	134.856	134.856			6
2022.08.17	11:12:04.976	134.857	134.857			6
2022.08.17	11:12:05.079	134.859	134.859			6
2022.08.17	11:12:05.324	134.860	134.860			6
2022.08.17	11:12:05.620	134.859	134.859			6
2022.08.17	11:12:05.720	134.860	134.860			6
2022.08.17	11:12:05.927	134.859	134.859			6
2022.08.17	11:12:06.055	134.857	134.857			6
2022.08.17	11:12:06.171	134.856	134.856			6
2022.08.17	11:12:06.901	134.855	134.855			6
2022.08.17	11:12:07.227	134.856	134.856			6
2022.08.17	11:12:07.336	134.853	134.853			6
2022.08.17	11:12:07.766	134.855	134.855			6
2022.08.17	11:12:07.887	134.854	134.854			6
2022.08.17	11:12:07.986	134.855	134.855			6
2022.08.17	11:12:08.188	134.854	134.854			6
2022.08.17	11:12:08.301	134.855	134.855			6
2022.08.17	11:12:08.387	134.856	134.856			6
2022.08.17	11:12:08.486	134.855	134.855			6
2022.08.17	11:12:08.615	134.856	134.856			6
2022.08.17	11:12:08.740	134.854	134.854			6
2022.08.17	11:12:09.047	134.853	134.853			6
2022.08.17	11:12:09.616	134.854	134.854			6
2022.08.17	11:12:10.214	134.847	134.847			6
2022.08.17	11:12:10.743	134.846	134.846			6
2022.08.17	11:12:10.843	134.847	134.847			6
2022.08.17	11:12:11.045	134.848	134.848			6
2022.08.17	11:12:11.177	134.850	134.850			6
2022.08.17	11:12:11.389	134.851	134.851			6
2022.08.17	11:12:11.495	134.850	134.850			6
2022.08.17	11:12:11.599	134.853	134.853			6
2022.08.17	11:12:11.702	134.854	134.854			6
2022.08.17	11:12:11.924	134.856	134.856			6
2022.08.17	11:12:12.143	134.855	134.855			6
2022.08.17	11:12:12.242	134.857	134.857			6
2022.08.17	11:12:12.444	134.856	134.856			6
2022.08.17	11:12:12.650	134.855	134.855			6
2022.08.17	11:12:12.878	134.854	134.854			6
2022.08.17	11:12:13.002	134.855	134.855			6
2022.08.17	11:12:13.101	134.854	134.854			6
2022.08.17	11:12:13.196	134.856	134.856			6
2022.08.17	11:12:13.398	134.855	134.855			6
2022.08.17	11:12:13.499	134.856	134.856			6
2022.08.17	11:12:13.736	134.855	134.855			6
2022.08.17	11:12:13.853	134.856	134.856			6
2022.08.17	11:12:13.958	134.857	134.857			6
2022.08.17	11:12:14.053	134.856	134.856			6
2022.08.17	11:12:14.254	134.855	134.855			6
2022.08.17	11:12:14.360	134.856	134.856			6
2022.08.17	11:12:14.587	134.855	134.855			6
2022.08.17	11:12:14.716	134.856	134.856			6
2022.08.17	11:12:14.918	134.855	134.855			6
2022.08.17	11:12:15.010	134.856	134.856			6
2022.08.17	11:12:15.116	134.857	134.857			6
2022.08.17	11:12:15.318	134.858	134.858			6
2022.08.17	11:12:15.560	134.857	134.857			6
2022.08.17	11:12:15.872	134.858	134.858			6
2022.08.17	11:12:16.614	134.857	134.857			6
2022.08.17	11:12:17.024	134.858	134.858			6
2022.08.17	11:12:17.890	134.856	134.856			6
2022.08.17	11:12:18.129	134.854	134.854			6
2022.08.17	11:12:18.233	134.856	134.856			6
2022.08.17	11:12:18.336	134.851	134.851			6
2022.08.17	11:12:18.431	134.852	134.852			6
2022.08.17	11:12:18.532	134.853	134.853			6
2022.08.17	11:12:18.635	134.852	134.852			6
2022.08.17	11:12:18.988	134.851	134.851			6
2022.08.17	11:12:19.389	134.852	134.852			6
2022.08.17	11:12:19.484	134.851	134.851			6
2022.08.17	11:12:19.712	134.852	134.852			6
2022.08.17	11:12:20.791	134.851	134.851			6
2022.08.17	11:12:20.888	134.852	134.852			6
